ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AP880927-0117,SYSTEM.TXT,0.56383,0.44915,0.5,1
ROUGE-1,AP900322-0200,SYSTEM.TXT,0.3871,0.07362,0.12371,1
ROUGE-1,SJMN91-06187248,SYSTEM.TXT,0.29897,0.23967,0.26606,1
ROUGE-1,LA092790-0010,SYSTEM.TXT,0.36458,0.24823,0.29536,1
ROUGE-1,FT934-13350,SYSTEM.TXT,0.40594,0.39048,0.39806,1
ROUGE-1,AP891116-0115,SYSTEM.TXT,0.46602,0.375,0.41558,1
ROUGE-1,AP901231-0012,SYSTEM.TXT,0.45192,0.43519,0.4434,1
ROUGE-1,FT941-575,SYSTEM.TXT,0.70297,0.53788,0.60944,1
ROUGE-1,AP900217-0078,SYSTEM.TXT,0.35644,0.33962,0.34783,1
ROUGE-1,SJMN91-06189077,SYSTEM.TXT,0.29808,0.29245,0.29524,1
ROUGE-1,AP900424-0035,SYSTEM.TXT,0.45714,0.5,0.47761,1
ROUGE-1,AP880913-0204,SYSTEM.TXT,0.45631,0.41593,0.43519,1
ROUGE-1,AP890722-0081,SYSTEM.TXT,0.51613,0.42478,0.46602,1
ROUGE-1,FT934-8628,SYSTEM.TXT,0.28037,0.26786,0.27397,1
ROUGE-1,FT923-5089,SYSTEM.TXT,0.39806,0.35652,0.37615,1
ROUGE-1,AP900316-0028,SYSTEM.TXT,0.55556,0.4918,0.52174,1
ROUGE-1,AP900910-0020,SYSTEM.TXT,0.34831,0.29808,0.32124,1
ROUGE-1,LA070189-0080,SYSTEM.TXT,0.63303,0.65714,0.64486,1
ROUGE-1,WSJ910710-0123,SYSTEM.TXT,0.23585,0.20325,0.21834,1
ROUGE-1,FT911-2650,SYSTEM.TXT,0.32692,0.28099,0.30222,1
ROUGE-1,AP900426-0054,SYSTEM.TXT,0.67347,0.45833,0.54545,1
ROUGE-1,AP890325-0029,SYSTEM.TXT,0.46847,0.47273,0.47059,1
ROUGE-1,WSJ880621-0079,SYSTEM.TXT,0.39394,0.312,0.34821,1
ROUGE-1,FT923-7126,SYSTEM.TXT,0.45192,0.31544,0.37154,1
ROUGE-1,AP880409-0015,SYSTEM.TXT,0.51923,0.3913,0.44628,1
ROUGE-1,LA030889-0163,SYSTEM.TXT,0.69149,0.53719,0.60465,1
ROUGE-1,AP890404-0260,SYSTEM.TXT,0.50943,0.47788,0.49315,1
ROUGE-1,FT923-5267,SYSTEM.TXT,0.4486,0.42857,0.43836,1
ROUGE-1,FT931-341,SYSTEM.TXT,0.32075,0.26154,0.28814,1
ROUGE-1,AP901030-0216,SYSTEM.TXT,0.4466,0.42202,0.43396,1
ROUGE-1,LA092189-0123,SYSTEM.TXT,0.46465,0.37097,0.41256,1
ROUGE-1,LA030489-0068,SYSTEM.TXT,0.54455,0.4661,0.50228,1
ROUGE-1,LA051190-0185,SYSTEM.TXT,0.75,0.60484,0.66964,1
ROUGE-1,FBIS3-30788,SYSTEM.TXT,0.28972,0.24219,0.26383,1
ROUGE-1,FBIS3-22942,SYSTEM.TXT,0,0,0,1
ROUGE-1,AP880902-0062,SYSTEM.TXT,0.61856,0.52174,0.56604,1
ROUGE-1,AP890307-0150,SYSTEM.TXT,0.29412,0.28846,0.29126,1
ROUGE-1,WSJ910405-0154,SYSTEM.TXT,0.43137,0.32353,0.36975,1
ROUGE-1,LA081890-0039,SYSTEM.TXT,0.42857,0.38462,0.40541,1
ROUGE-1,AP890326-0081,SYSTEM.TXT,0.36111,0.30709,0.33191,1
ROUGE-1,AP890111-0227,SYSTEM.TXT,0.29703,0.28846,0.29268,1
ROUGE-1,FT922-3171,SYSTEM.TXT,0.45714,0.36923,0.40851,1
ROUGE-1,AP880801-0195,SYSTEM.TXT,0.31731,0.31731,0.31731,1
ROUGE-1,FT923-6455,SYSTEM.TXT,0.59804,0.43885,0.50622,1
ROUGE-1,LA042190-0060,SYSTEM.TXT,0.86538,0.83333,0.84906,1
ROUGE-1,LA081489-0025,SYSTEM.TXT,0.33962,0.31034,0.32432,1
ROUGE-1,AP890907-0221,SYSTEM.TXT,0.56701,0.46218,0.50926,1
ROUGE-1,LA102190-0045,SYSTEM.TXT,0.36842,0.32308,0.34426,1
ROUGE-1,AP880811-0299,SYSTEM.TXT,0.44444,0.46847,0.45614,1
ROUGE-1,LA012090-0090,SYSTEM.TXT,0.41667,0.35714,0.38462,1
ROUGE-1,FT934-8748,SYSTEM.TXT,0.40385,0.336,0.36681,1
ROUGE-1,LA092490-0095,SYSTEM.TXT,0.47115,0.35766,0.40664,1
ROUGE-1,FT923-6110,SYSTEM.TXT,0.38095,0.29851,0.33473,1
ROUGE-1,FT932-12322,SYSTEM.TXT,0.41346,0.38053,0.39631,1
ROUGE-1,WSJ900720-0113,SYSTEM.TXT,0.37838,0.38532,0.38182,1
ROUGE-1,WSJ910710-0148,SYSTEM.TXT,0.72115,0.55556,0.62762,1
ROUGE-1,WSJ911224-0085,SYSTEM.TXT,0.31068,0.28571,0.29767,1
ROUGE-1,AP880928-0146,SYSTEM.TXT,0.38298,0.28346,0.32579,1
ROUGE-1,FT933-8272,SYSTEM.TXT,0.31731,0.27049,0.29204,1
ROUGE-1,WSJ910607-0063,SYSTEM.TXT,0.25263,0.22222,0.23645,1
ROUGE-1,AP900323-0036,SYSTEM.TXT,0.41176,0.31532,0.35714,1
ROUGE-1,AP881227-0185,SYSTEM.TXT,0.38318,0.31783,0.34746,1
ROUGE-1,FT922-8860,SYSTEM.TXT,0.52,0.39695,0.45022,1
ROUGE-1,AP880913-0129,SYSTEM.TXT,0.50467,0.39416,0.44262,1
ROUGE-1,FT931-11394,SYSTEM.TXT,0.44118,0.41284,0.42654,1
ROUGE-1,LA121189-0017,SYSTEM.TXT,0.375,0.34426,0.35897,1
ROUGE-1,FT941-1750,SYSTEM.TXT,0.40385,0.36522,0.38356,1
ROUGE-1,LA012590-0174,SYSTEM.TXT,0.57,0.43846,0.49565,1
ROUGE-1,AP891017-0204,SYSTEM.TXT,0.48598,0.47273,0.47926,1
ROUGE-1,LA103089-0043,SYSTEM.TXT,0.36449,0.37143,0.36792,1
ROUGE-1,AP890227-0016,SYSTEM.TXT,0.51887,0.48246,0.5,1
ROUGE-1,SJMN91-06255434,SYSTEM.TXT,0.45161,0.33333,0.38356,1
ROUGE-1,WSJ910709-0115,SYSTEM.TXT,0.31481,0.32692,0.32075,1
ROUGE-1,FT943-12341,SYSTEM.TXT,0.29412,0.3271,0.30973,1
ROUGE-1,AP900313-0191,SYSTEM.TXT,0.28829,0.29358,0.29091,1
ROUGE-1,LA093089-0076,SYSTEM.TXT,0.41818,0.36508,0.38983,1
ROUGE-1,AP881216-0017,SYSTEM.TXT,0.65686,0.49265,0.56303,1
ROUGE-1,AP880903-0092,SYSTEM.TXT,0.39048,0.2971,0.33745,1
ROUGE-1,AP880419-0131,SYSTEM.TXT,0.51485,0.49524,0.50485,1
ROUGE-1,WSJ910107-0139,SYSTEM.TXT,0.39216,0.33898,0.36364,1
ROUGE-1,AP900928-0054,SYSTEM.TXT,0.46465,0.41441,0.4381,1
ROUGE-1,SJMN91-06195131,SYSTEM.TXT,0.46667,0.46226,0.46445,1
ROUGE-1,FBIS4-67721,SYSTEM.TXT,0.51546,0.4717,0.49261,1
ROUGE-1,FT933-6011,SYSTEM.TXT,0.29412,0.2439,0.26667,1
ROUGE-1,FT933-8941,SYSTEM.TXT,0.47619,0.36765,0.41494,1
ROUGE-1,WSJ911030-0008,SYSTEM.TXT,0.30476,0.21192,0.25,1
ROUGE-1,AP891006-0029,SYSTEM.TXT,0.69792,0.5,0.58261,1
ROUGE-1,AP901010-0036,SYSTEM.TXT,0.47525,0.46602,0.47059,1
ROUGE-1,AP890708-0135,SYSTEM.TXT,0.47664,0.51,0.49275,1
ROUGE-1,LA032789-0038,SYSTEM.TXT,0.43925,0.07025,0.12113,1
ROUGE-1,LA101289-0194,SYSTEM.TXT,0.19388,0.18269,0.18812,1
ROUGE-1,LA010890-0031,SYSTEM.TXT,0.26471,0.20301,0.22979,1
ROUGE-1,AP890802-0064,SYSTEM.TXT,0.40566,0.40566,0.40566,1
ROUGE-1,LA101090-0017,SYSTEM.TXT,0.36275,0.30081,0.32889,1
ROUGE-1,FT943-4951,SYSTEM.TXT,0.40909,0.34351,0.37344,1
ROUGE-1,AP900829-0120,SYSTEM.TXT,0.55769,0.52252,0.53953,1
ROUGE-1,AP900721-0110,SYSTEM.TXT,0.50926,0.4955,0.50228,1
ROUGE-1,AP890403-0123,SYSTEM.TXT,0.79439,0.73276,0.76233,1
ROUGE-1,FT933-5709,SYSTEM.TXT,0.38835,0.34483,0.3653,1
ROUGE-1,LA032589-0044,SYSTEM.TXT,0.47748,0.44915,0.46288,1
ROUGE-1,AP901013-0046,SYSTEM.TXT,0.36538,0.31933,0.34081,1
ROUGE-1,WSJ900418-0193,SYSTEM.TXT,0.55238,0.5,0.52489,1
ROUGE-1,AP900416-0188,SYSTEM.TXT,0.36,0.26667,0.30638,1
ROUGE-1,FBIS4-27602,SYSTEM.TXT,0.51961,0.51456,0.51707,1
ROUGE-1,AP881009-0072,SYSTEM.TXT,0.55789,0.46903,0.50962,1
ROUGE-1,LA011889-0067,SYSTEM.TXT,0.55446,0.44444,0.49339,1
ROUGE-1,FT934-12800,SYSTEM.TXT,0.33981,0.29661,0.31674,1
ROUGE-1,AP890801-0025,SYSTEM.TXT,0.67327,0.53968,0.59912,1
ROUGE-1,AP900601-0040,SYSTEM.TXT,0.59091,0.54622,0.56769,1
ROUGE-1,AP890302-0063,SYSTEM.TXT,0.55319,0.48598,0.51741,1
ROUGE-1,FBIS3-51875,SYSTEM.TXT,0,0,0,1
ROUGE-1,WSJ870501-0141,SYSTEM.TXT,0.34375,0.30841,0.32512,1
ROUGE-1,LA021090-0005,SYSTEM.TXT,0.56604,0.41379,0.47809,1
ROUGE-1,AP890502-0205,SYSTEM.TXT,0.25641,0.29126,0.27273,1
ROUGE-1,AP900607-0039,SYSTEM.TXT,0.42308,0.40367,0.41315,1
ROUGE-1,FT923-5835,SYSTEM.TXT,0.49107,0.46218,0.47619,1
ROUGE-1,AP890228-0019,SYSTEM.TXT,0.46939,0.41441,0.44019,1
ROUGE-1,LA030789-0047,SYSTEM.TXT,0.32407,0.33019,0.3271,1
ROUGE-1,LA042790-0205,SYSTEM.TXT,0.27957,0.26,0.26943,1
ROUGE-1,AP901130-0060,SYSTEM.TXT,0.50495,0.40476,0.44934,1
ROUGE-1,LA052289-0050,SYSTEM.TXT,0.69608,0.61207,0.65138,1
ROUGE-1,FT923-6038,SYSTEM.TXT,0.54808,0.475,0.50893,1
ROUGE-1,AP900629-0260,SYSTEM.TXT,0.29907,0.26891,0.28319,1
ROUGE-1,LA120389-0130,SYSTEM.TXT,0.34906,0.34906,0.34906,1
ROUGE-1,FT944-18184,SYSTEM.TXT,0.72381,0.51007,0.59843,1
ROUGE-1,AP900512-0038,SYSTEM.TXT,0.72277,0.73,0.72637,1
ROUGE-1,AP880816-0234,SYSTEM.TXT,0.57426,0.50877,0.53953,1
ROUGE-1,AP881017-0235,SYSTEM.TXT,0.33663,0.28099,0.30631,1
ROUGE-1,AP880914-0079,SYSTEM.TXT,0.42593,0.37705,0.4,1
ROUGE-1,SJMN91-06184088,SYSTEM.TXT,0.29167,0.25926,0.27451,1
ROUGE-1,LA081490-0030,SYSTEM.TXT,0.21569,0.21154,0.21359,1
ROUGE-1,LA120290-0163,SYSTEM.TXT,0.4,0.38532,0.39252,1
ROUGE-1,AP881222-0089,SYSTEM.TXT,0.55422,0.42593,0.48168,1
ROUGE-1,AP890501-0176,SYSTEM.TXT,0.37624,0.35849,0.36715,1
ROUGE-1,WSJ920114-0145,SYSTEM.TXT,0.29703,0.28037,0.28846,1
ROUGE-1,LA100789-0007,SYSTEM.TXT,0.66337,0.59292,0.62617,1
ROUGE-1,SJMN91-06169114,SYSTEM.TXT,0.29907,0.29358,0.2963,1
ROUGE-1,AP890922-0167,SYSTEM.TXT,0.46154,0.37168,0.41176,1
ROUGE-1,AP880705-0018,SYSTEM.TXT,0.83495,0.73504,0.78182,1
ROUGE-1,FT934-11014,SYSTEM.TXT,0.46078,0.46078,0.46078,1
ROUGE-1,FT932-5855,SYSTEM.TXT,0.53774,0.56436,0.55072,1
ROUGE-1,AP891210-0079,SYSTEM.TXT,0.25439,0.22835,0.24066,1
ROUGE-1,FT933-2760,SYSTEM.TXT,0.38095,0.31008,0.34188,1
ROUGE-1,FT933-10881,SYSTEM.TXT,0.45192,0.376,0.41048,1
ROUGE-1,WSJ900914-0127,SYSTEM.TXT,0.45283,0.38095,0.41379,1
ROUGE-1,AP890131-0280,SYSTEM.TXT,0.71028,0.60317,0.65236,1
ROUGE-1,AP880901-0052,SYSTEM.TXT,0.38532,0.38532,0.38532,1
ROUGE-1,SJMN91-06191081,SYSTEM.TXT,0.60577,0.45324,0.51852,1
ROUGE-1,AP880926-0203,SYSTEM.TXT,0.61765,0.56757,0.59155,1
ROUGE-1,SJMN91-06276078,SYSTEM.TXT,0.41748,0.34677,0.37885,1
ROUGE-1,AP880705-0006,SYSTEM.TXT,0.42991,0.37398,0.4,1
ROUGE-1,AP880331-0140,SYSTEM.TXT,0.48,0.41026,0.4424,1
ROUGE-1,AP880927-0089,SYSTEM.TXT,0.44643,0.37313,0.4065,1
ROUGE-1,WSJ910529-0003,SYSTEM.TXT,0.57658,0.60377,0.58986,1
ROUGE-1,AP890930-0100,SYSTEM.TXT,0.77885,0.66942,0.72,1
ROUGE-1,SJMN91-06012224,SYSTEM.TXT,0.36634,0.36275,0.36453,1
ROUGE-1,SJMN91-06193081,SYSTEM.TXT,0.45283,0.47059,0.46154,1
ROUGE-1,WSJ911121-0136,SYSTEM.TXT,0.37143,0.36792,0.36967,1
ROUGE-1,AP880705-0109,SYSTEM.TXT,0.65094,0.57983,0.61333,1
ROUGE-1,SJMN91-06312120,SYSTEM.TXT,0.29,0.25893,0.27358,1
ROUGE-1,SJMN91-06129119,SYSTEM.TXT,0.35238,0.35577,0.35407,1
ROUGE-1,FBIS3-11919,SYSTEM.TXT,0.48515,0.36029,0.4135,1
ROUGE-1,FT911-5176,SYSTEM.TXT,0.37736,0.28169,0.32258,1
ROUGE-1,WSJ910208-0130,SYSTEM.TXT,0.26168,0.18182,0.21456,1
ROUGE-1,AP890511-0126,SYSTEM.TXT,0.34783,0.28571,0.31373,1
ROUGE-1,AP890803-0008,SYSTEM.TXT,0.6,0.55752,0.57798,1
ROUGE-1,AP900215-0031,SYSTEM.TXT,0.35922,0.29134,0.32174,1
ROUGE-1,SJMN91-06301029,SYSTEM.TXT,0.28283,0.28,0.28141,1
ROUGE-1,LA040789-0051,SYSTEM.TXT,0.28431,0.22308,0.25,1
ROUGE-1,WSJ910304-0005,SYSTEM.TXT,0.57292,0.55,0.56122,1
ROUGE-1,WSJ910304-0002,SYSTEM.TXT,0.48387,0.42857,0.45455,1
ROUGE-1,WSJ900615-0131,SYSTEM.TXT,0.39252,0.35593,0.37333,1
ROUGE-1,FT911-3463,SYSTEM.TXT,0.51402,0.42308,0.46414,1
ROUGE-1,LA051590-0065,SYSTEM.TXT,0.59223,0.42958,0.49796,1
ROUGE-1,LA110490-0184,SYSTEM.TXT,0.65385,0.58621,0.61818,1
ROUGE-1,AP891201-0100,SYSTEM.TXT,0.38462,0.39216,0.38835,1
ROUGE-1,AP900419-0121,SYSTEM.TXT,0.78505,0.70588,0.74336,1
ROUGE-1,AP891213-0004,SYSTEM.TXT,0.46032,0.44615,0.45312,1
ROUGE-1,FT934-9116,SYSTEM.TXT,0.37736,0.30534,0.33755,1
ROUGE-1,FT941-4219,SYSTEM.TXT,0.2,0.15267,0.17316,1
ROUGE-1,FT922-10200,SYSTEM.TXT,0.34615,0.29268,0.31718,1
ROUGE-1,AP881018-0136,SYSTEM.TXT,0.28431,0.27619,0.28019,1
ROUGE-1,AP880629-0159,SYSTEM.TXT,0.46939,0.37097,0.41441,1
ROUGE-1,FT931-3883,SYSTEM.TXT,0.40426,0.30894,0.35023,1
ROUGE-1,WSJ871216-0037,SYSTEM.TXT,0.34694,0.28333,0.31193,1
ROUGE-1,SJMN91-06136305,SYSTEM.TXT,0.32323,0.30189,0.3122,1
ROUGE-1,LA073089-0118,SYSTEM.TXT,0.29592,0.22656,0.25664,1
ROUGE-1,AP880318-0051,SYSTEM.TXT,0.53,0.42063,0.46903,1
ROUGE-1,AP890314-0237,SYSTEM.TXT,0.23762,0.18045,0.20513,1
ROUGE-1,SJMN91-06182091,SYSTEM.TXT,0.51852,0.39716,0.4498,1
ROUGE-1,AP890714-0129,SYSTEM.TXT,0.66327,0.65,0.65657,1
ROUGE-1,AP880330-0119,SYSTEM.TXT,0.51402,0.48673,0.5,1
ROUGE-1,LA080189-0042,SYSTEM.TXT,0.49,0.41525,0.44954,1
ROUGE-1,LA101690-0040,SYSTEM.TXT,0.48485,0.42857,0.45498,1
ROUGE-1,SJMN91-06161012,SYSTEM.TXT,0.32039,0.24627,0.27848,1
ROUGE-1,FT941-1547,SYSTEM.TXT,0.51579,0.49,0.50256,1
ROUGE-1,AP890322-0010,SYSTEM.TXT,0.49505,0.48544,0.4902,1
ROUGE-1,WSJ911031-0012,SYSTEM.TXT,0.4386,0.41667,0.42735,1
ROUGE-1,SJMN91-06290146,SYSTEM.TXT,0.38202,0.34,0.35979,1
ROUGE-1,SJMN91-06142126,SYSTEM.TXT,0.24272,0.22523,0.23364,1
ROUGE-1,FBIS3-23360,SYSTEM.TXT,0.28155,0.2377,0.25778,1
ROUGE-1,WSJ920103-0037,SYSTEM.TXT,0.30556,0.32673,0.31579,1
ROUGE-1,AP890719-0225,SYSTEM.TXT,0.48624,0.42063,0.45106,1
ROUGE-1,WSJ870818-0002,SYSTEM.TXT,0.37,0.27007,0.31224,1
,,,,116.31368,,
,,,,0.3838735314,,
